"Stock","Year","Season","Area","Country","Effort","Catch.Cat.","Report.cat.","Fleets","Caton","SampledCatch","NumAgeMeasurement","NumLengthMeasurements","NumSamplesAge","NumSamplesLength","MaleLngt160","MaleLngt170","MaleLngt180","MaleLngt190","MaleLngt200","MaleLngt210","MaleLngt220","MaleLngt230","MaleLngt240","MaleLngt250","MaleLngt260","MaleLngt270","MaleLngt280","MaleLngt290","MaleLngt300","MaleLngt310","MaleLngt320","MaleLngt330","MaleLngt340","MaleLngt350","MaleLngt360","MaleLngt370","MaleLngt380","MaleLngt390","MaleLngt400","MaleLngt410","MaleLngt420","MaleLngt430","MaleLngt440","MaleLngt450","MaleLngt460","MaleLngt470","MaleLngt480","MaleLngt490","MaleLngt500","MaleLngt510","MaleLngt520","MaleLngt530","MaleLngt540","MaleLngt550","MaleLngt560","MaleLngt570","MaleLngt580","MaleLngt590","MaleLngt600","MaleLngt610","MaleLngt620","MaleLngt630","MaleLngt640","MaleLngt660","MaleLngt710","FemaleLngt160","FemaleLngt170","FemaleLngt180","FemaleLngt190","FemaleLngt200","FemaleLngt210","FemaleLngt220","FemaleLngt230","FemaleLngt240","FemaleLngt250","FemaleLngt260","FemaleLngt270","FemaleLngt280","FemaleLngt290","FemaleLngt300","FemaleLngt310","FemaleLngt320","FemaleLngt330","FemaleLngt340","FemaleLngt350","FemaleLngt360","FemaleLngt370","FemaleLngt380","FemaleLngt390","FemaleLngt400","FemaleLngt410","FemaleLngt420","FemaleLngt430","FemaleLngt440","FemaleLngt450","FemaleLngt460","FemaleLngt470","FemaleLngt480","FemaleLngt490","FemaleLngt500","FemaleLngt510","FemaleLngt520","FemaleLngt530","FemaleLngt540","FemaleLngt550","FemaleLngt560","FemaleLngt570","FemaleLngt580","FemaleLngt590","FemaleLngt600","FemaleLngt610","FemaleLngt620","FemaleLngt630","FemaleLngt640","FemaleLngt660","FemaleLngt710","UndeterminedLngt160","UndeterminedLngt170","UndeterminedLngt180","UndeterminedLngt190","UndeterminedLngt200","UndeterminedLngt210","UndeterminedLngt220","UndeterminedLngt230","UndeterminedLngt240","UndeterminedLngt250","UndeterminedLngt260","UndeterminedLngt270","UndeterminedLngt280","UndeterminedLngt290","UndeterminedLngt300","UndeterminedLngt310","UndeterminedLngt320","UndeterminedLngt330","UndeterminedLngt340","UndeterminedLngt350","UndeterminedLngt360","UndeterminedLngt370","UndeterminedLngt380","UndeterminedLngt390","UndeterminedLngt400","UndeterminedLngt410","UndeterminedLngt420","UndeterminedLngt430","UndeterminedLngt440","UndeterminedLngt450","UndeterminedLngt460","UndeterminedLngt470","UndeterminedLngt480","UndeterminedLngt490","UndeterminedLngt500","UndeterminedLngt510","UndeterminedLngt520","UndeterminedLngt530","UndeterminedLngt540","UndeterminedLngt550","UndeterminedLngt560","UndeterminedLngt570","UndeterminedLngt580","UndeterminedLngt590","UndeterminedLngt600","UndeterminedLngt610","UndeterminedLngt620","UndeterminedLngt630","UndeterminedLngt640","UndeterminedLngt660","UndeterminedLngt710","MaleLngt150","MaleLngt650","FemaleLngt150","FemaleLngt650","UndeterminedLngt150","UndeterminedLngt650","MaleLngt120","MaleLngt140","FemaleLngt120","FemaleLngt140","UndeterminedLngt120","UndeterminedLngt140","MaleLngt670","FemaleLngt670","UndeterminedLngt670","MaleLngt690","FemaleLngt690","UndeterminedLngt690"
"ple.27.7e",2020,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",8539,0,0,360,0,74,NA,0,0,0,0,0,0,0,0,0,0,164.71,444.39,364.49,755.17,415.95,423.24,222.04,107.38,271.69,57.33,0,57.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,222.04,229.33,1693.62,1684.43,1976.18,1807.56,1770.99,1087.08,1117.4,1368.57,630.65,1159.45,458.65,573.31,608.39,730.73,114.66,222.04,271.69,321.73,328.63,107.38,99.7,114.66,57.33,0,0,57.33,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",170339,0,0,962,0,68,NA,0,0,0,0,0,0,0,0,0,3458.98,3510.4,6162.89,9813.59,7987.9,3913.99,10376.37,3824.54,7243.04,2831.18,1869.99,1589.44,1405.09,723.98,232.7,700.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,631.44,5529.9,7952.99,20153.22,38639.98,26374.65,17662.39,14892.9,20093.65,22824.42,19780.55,22164.85,16879.27,11532.1,16681.7,9977.05,11428.11,5850.01,5175.88,5694.34,5748.82,6555.55,5227.38,3631.03,3096.36,4374.18,853.34,836.73,350.58,1859.88,1783.33,776.79,75.64,75.64,91.34,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",292530,0,0,3015,0,90,NA,0,0,0,0,0,0,0,0,457.25,2604.84,6751.24,11603.56,8353.63,14078.38,21196.13,14601.78,9583.15,8735.97,7484.03,4119.48,2210.58,2203.1,380.01,517.43,109.04,63.04,248.13,273.94,32.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,718.65,3929.04,23747.91,44498.47,53564.98,51972.15,53146.64,54748.48,39018.07,40100.14,39637.07,28883.84,28552.42,20762.15,18496.93,17318.11,12247.95,11700.22,10139.14,6035.07,5242.31,5329.85,4374.08,2476.65,3477.38,2400.37,1079.2,1233.92,608.69,623.24,459.62,450.36,246.89,131.46,296.83,135.41,33.85,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,48.87,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",4211,0,0,77,0,72,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.21,0,118.6,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.81,830.22,355.81,513.94,395.34,316.27,118.6,197.67,316.27,158.14,118.6,39.53,39.53,237.21,118.6,118.6,0,0,39.53,79.07,1415.2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",254631,0,0,4079,0,104,NA,0,0,0,0,0,0,0,0,0,1409.87,7338.65,18886.63,24029.9,12433.39,6945.89,4626.38,6048.65,7963.72,6643.08,1309.48,1938.22,1344.17,591.4,292.65,57.59,305.28,152.64,0,25.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,32.65,9551.4,18484.93,76174.16,73614.98,60077.95,39607.27,28481.27,40925.26,41493.31,24704.63,16203.74,22117.73,23150.31,14498.55,9776.59,9308.08,6447.71,4813.4,6337.64,4906.06,3089.99,2938.3,1190.74,1058.76,846.2,899.49,302.52,636.48,191.89,12.65,39.19,141.56,101.76,12.53,21.46,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"annual","27.7.e","Belgium",540227,"D","R-Reported","TBB_DEF_70-99_0_0_all",1564,0,38,41,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,332.96,984.63,984.63,1969.26,2316.47,1969.26,1955.01,332.96,1955.01,665.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"4","27.7.e","France",430852,"L","R-Reported","OTB_DEF_100-119_0_0",3432.4,0,0,141,0,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,74.26,74.26,185.66,297.06,445.59,297.06,556.98,259.93,414.17,185.66,519.85,265.64,377.03,148.53,148.53,37.13,259.93,74.26,117.11,74.26,74.26,37.13,111.4,74.26,0,0,0,37.13,37.13,37.13,0,0,0,0,37.13,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"1","27.7.e","France",806509,"L","R-Reported","OTB_DEF_70-99_0_0",14610.26,0,0,102,0,15,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,883.94,160.72,0,160.72,2169.66,1767.87,1446.44,361.61,1796.57,1084.83,3053.6,1808.05,1808.93,683.04,1764.78,1619.52,0,534.69,1418.63,707.77,1430.99,1604.07,723.22,696.29,0,361.61,0,361.61,534.69,200.89,390.31,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",12835,0,0,173,0,3,NA,0,0,297.52,1487.62,892.57,4314.1,2231.43,2677.72,2231.43,2826.48,3570.29,4165.34,2975.24,3272.76,2826.48,1041.33,1041.33,297.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1487.62,892.57,2975.24,5057.91,2082.67,2677.72,1487.62,1785.14,2082.67,1487.62,2380.19,1190.1,2677.72,1487.62,1190.1,0,0,0,297.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",38773,0,0,487,0,79,NA,0,0,0,0,0,0,0,0,0,70,412.47,3232.21,1650.66,2634.64,2739.44,2205.91,1057.1,221.85,190.61,796.48,221.85,0,0,0,50.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,202.48,875.56,2096.75,10460.65,7452.23,6810.39,8454.83,6271.8,2030.32,2948.54,1686.96,1138.51,3455.12,2004.99,1802.52,2413.89,1266.64,1037.72,1631.73,1107.27,1220.82,652.81,323.09,190.61,1224.76,1037.72,796.04,70,695.25,0,0,50.62,50.62,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",133301,0,0,6655,0,117,NA,0,0,0,0,0,0,0,0,92.81,422.64,1622.52,2407.4,3734.45,5469.36,7629.15,10247.79,5175.55,4819.26,4339.15,2027.64,1052.15,789.81,524.95,141.14,105.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,31.28,1741.24,4422.7,6152.73,7925.49,11499.88,17315.62,18193.11,23227.27,21074.29,17892.42,18350.55,15238.43,13010.26,10387.36,9166.47,7698.79,7173.25,6849.81,4385.22,3495.28,3375.89,2938.33,2352.47,2113.16,1427.06,970.17,952.85,786.87,594.89,460.86,393.38,272.21,97.7,16.28,75.97,21.7,21.7,80.48,5.42,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",5900,0,0,185,0,96,NA,0,0,0,0,0,0,0,0,0,0,284.14,520.45,236.78,329.51,0,193.11,92.73,45.38,45.38,145.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,142.07,805.06,615.63,473.56,623.01,1205.55,1004.6,756.95,752.99,605.77,183.48,467.15,467.35,575.37,368.95,366.97,138.11,47.36,92.73,0,0,327.06,92.73,0,0,140.09,45.38,45.38,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",37218,0,0,1893,0,90,NA,0,0,0,0,0,0,0,0,132.91,531.43,1389.3,1242.78,1409.75,1651.33,957.05,657.19,730.64,743.16,417.82,523.84,223.8,279.58,122.53,22.15,0,22.15,22.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,264.16,0,0,0,0,131.02,243.66,3555.71,6841.5,10317.49,13022.55,7222.44,8179.94,5242.16,4727.39,3910.11,3477.02,3051.2,3305.42,2669.99,2010.7,1715.04,1392.45,960.47,1041.99,1236.93,545.81,644.45,731.67,370.43,355.41,258.4,88.6,331.04,93.52,71.37,22.15,66.45,49.22,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",35419,0,0,1774,0,96,NA,0,0,0,0,0,0,0,0,0,10.23,1347.18,828.66,1538.56,2218.53,1239.55,1611,901.23,515.27,645.91,297.59,95.69,41.57,0,96.64,10.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,727.5,3393.44,7417.56,9490.02,11441.74,8582.8,8300.18,7255.83,5134.78,3928.34,3116.57,2397.38,2079.32,1814.67,828.2,758.91,1071.65,914.24,665.47,476.11,510.72,565.79,542.06,295.92,85.46,116.15,105.92,181.14,170.92,0,85.46,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",24643,0,0,406,0,71,NA,0,0,0,0,0,0,0,0,0,0,1686.5,1305.87,958.9,2294.84,1628.3,1564.58,1564.58,301.4,79.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,301.4,1711.97,4043.98,7671.88,17155.79,11427.52,7598.47,7128.64,5493.88,3357.5,1640.93,2486.94,2201.04,1474.87,193.54,415.72,558.67,158.45,222.18,79.23,0,0,79.23,0,158.45,0,0,35.09,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"3","27.7.e","France",1382459,"L","R-Reported","OTB_DEF_70-99_0_0",13708.45,0,0,98,0,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,295.78,2070.49,2662.06,5915.7,3549.42,3845.2,1774.71,1478.92,887.35,1478.92,591.57,295.78,887.35,0,887.35,295.78,0,591.57,295.78,591.57,0,0,295.78,0,0,0,295.78,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",5112,0,0,1,0,64,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13560.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",18840,0,0,238,0,94,NA,0,0,0,0,0,0,0,864.62,864.62,1394.65,1106.45,530.03,300.93,300.93,420.71,276.61,745.97,397.53,0,168.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1152.82,1285.33,2897.05,2730.9,2922.51,1179.41,1622.18,1479.21,2008.81,1046.9,1744.23,1853.12,877.35,890.07,721.65,673.7,625.06,1323.08,1851.98,613.46,625.06,817.8,505.28,144.1,276.61,336.85,168.43,168.43,469.36,132.51,0,312.53,0,0,0,168.43,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",12400,0,0,279,0,5,NA,481.35,320.9,1845.18,5567.64,2968.34,3072.63,2430.83,2775.8,1797.05,320.9,986.77,1315.7,0,1155.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,320.9,641.8,2005.63,4516.69,7324.57,6442.09,9346.25,7124.01,7966.38,4171.72,2543.14,5712.04,4620.98,2759.75,0,722.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,641.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",26384,0,0,676,0,80,NA,0,0,0,0,0,0,0,0,0,0,54.73,1001.61,5146.92,2697.37,912.77,797.06,200.18,407.49,49.26,21.13,14.01,7.01,7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,164.2,3627.82,12070.53,7500.94,8538.37,4188.61,3903.09,3590.15,2433.09,2749.18,1931.47,1695.17,1038.38,1064.23,440.45,251.13,64.95,419.33,107.2,64.95,740.31,42.25,165.06,53.6,21.13,165.05,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,330.09,165.05,165.05,0,165.05,330.09,0,0,0,165.05,0,0,0,0,0,0,165.05,165.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"annual","27.7.e","Belgium",540227,"L","R-Reported","TBB_DEF_70-99_0_0_all",71764,0,140,344,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1008.66,2047.38,3086.09,4430.97,4064.69,6112.07,6142.13,7120.72,7778.13,7090.66,8423.67,9489.29,5737.08,6112.07,6730.71,4385.88,4812.28,4389.04,1053.75,3743.5,1038.72,2692.92,2062.41,1374.94,2749.88,2005.45,1038.72,351.25,702.5,702.5,0,336.22,351.25,351.25,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",5076,0,0,19,0,64,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.98,1125.96,1125.96,1688.94,1125.96,0,562.98,562.98,1125.96,562.98,0,562.98,0,562.98,0,562.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2020,"1","27.7.e","France",806509,"D","R-Reported","OTB_DEF_70-99_0_0",2382.9,0,0,30,0,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,893.09,0,3572.36,893.09,2966.33,574.13,574.13,6539.21,0,287.06,574.13,1180.68,0,893.61,893.09,287.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
