"Stock","Year","Season","Area","Country","Effort","Catch.Cat.","Report.cat.","Fleets","Caton","SampledCatch","NumAgeMeasurement","NumLengthMeasurements","NumSamplesAge","NumSamplesLength","MaleAge1","MaleAge2","MaleAge3","MaleAge4","MaleAge5","MaleAge6","MaleAge7","MaleAge8","MaleAge9","MaleAge10","MaleAge11","MaleAge12","MaleAge13","MaleAge14","MaleAge15","MaleAge16","MaleAge17","MaleAge19","FemaleAge1","FemaleAge2","FemaleAge3","FemaleAge4","FemaleAge5","FemaleAge6","FemaleAge7","FemaleAge8","FemaleAge9","FemaleAge10","FemaleAge11","FemaleAge12","FemaleAge13","FemaleAge14","FemaleAge15","FemaleAge16","FemaleAge17","FemaleAge19","UndeterminedAge1","UndeterminedAge2","UndeterminedAge3","UndeterminedAge4","UndeterminedAge5","UndeterminedAge6","UndeterminedAge7","UndeterminedAge8","UndeterminedAge9","UndeterminedAge10","UndeterminedAge11","UndeterminedAge12","UndeterminedAge13","UndeterminedAge14","UndeterminedAge15","UndeterminedAge16","UndeterminedAge17","UndeterminedAge19","X","MaleAge0","FemaleAge0","UndeterminedAge0","MaleAge18","FemaleAge18","UndeterminedAge18","MaleAge20","MaleAge21","MaleAge22","FemaleAge20","FemaleAge21","FemaleAge22","UndeterminedAge20","UndeterminedAge21","UndeterminedAge22","MaleAge27","FemaleAge27","UndeterminedAge27","MaleAge23","MaleAge24","FemaleAge23","FemaleAge24","UndeterminedAge23","UndeterminedAge24","MaleAge26","FemaleAge26","UndeterminedAge26"
"ple.27.7e",2019,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_>=120_0_0_all",3122,0,606,460,20,2,0.02,112.83,470.24,581.71,404.84,359.04,91.17,19.37,13.86,7.85,1.87,0.03,0,0,0,0,0,NA,0,72.49,465.41,814.93,994.83,1164.7,562.6,234.91,227.73,142.55,52.7,15.59,10.82,6.26,6.31,1.37,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2019,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",17384,0,62,72,8,5,1808.53,36424.86,25515.37,14626.97,5000.81,3032.63,557.56,49.57,49.57,0,0,0,0,0,0,0,0,NA,538.69,6516.98,8502.55,5873.4,2697.66,1864.3,405.13,51.73,50.46,1.27,1.27,0,0,0,0,0,0,NA,1.48,1235.97,1894.71,1259.05,506.71,322.07,60.77,6.35,6.35,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2019,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",13282,0,576,87,16,20,3.84,363.74,884.08,1065.34,361.11,192.18,112.56,24.45,19.8,2.63,1.62,0,0,0,0,0,0,NA,28.84,636.82,3351.21,5205.75,4417.89,4002.67,2850.06,1310.62,1203.56,386.02,154.99,31.16,38.23,14.95,22.43,0,4.85,NA,5.81,657.59,1533.6,1763.65,424.07,162.66,82.49,9.3,8.13,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2019,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",12106,0,619,585,27,29,0,64.05,407.67,875.72,763.86,621.19,193.6,79.03,56.05,22.64,11.88,0.16,0.39,0,0,0,0,NA,0,181.4,1328.81,3999.06,4934.1,5988.29,2680.98,1930.17,1596.38,916.06,476.71,71.39,49.89,33.18,11.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2019,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",3248,0,576,34,16,24,0.53,10.68,58.03,86.39,50.38,31,18.6,4.22,3.17,0.53,0.26,0,0,0,0,0,0,NA,3.04,25.98,252.44,461.23,653.79,794.52,634.14,467.16,485.36,252.84,74.13,30.99,41.15,15.7,23.48,0,3.96,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2019,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",6093,0,619,312,27,28,0,0.61,13.47,77.49,119.24,139.48,51,22.65,16.08,6.39,3.35,0,0.03,0,0,0,0,NA,0,14.6,123.33,596.31,1239.42,2390.39,1413.59,1301.76,1122.3,689.84,358.08,59.36,41.8,23.97,3.34,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2019,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",5111,0,530,150,18,37,0,8.25,103.03,144.55,224.46,269.94,113.88,34.13,28.61,5.94,2.74,0.19,0,0,0,0,0,NA,0,66.94,553.15,743.81,1388.17,2090.53,1323.1,845.81,665.51,427.06,148.36,69.99,37.48,0,14.12,5.66,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2019,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",38298,0,606,303,20,20,0,88.03,518.73,775.18,667,633.76,176.93,38.72,27.78,15.62,3.48,0.08,0,0,0,0,0,NA,0,1282.47,9010.76,14383.7,14560.81,15968.99,7638.22,3696.42,3866.97,2471.09,964.81,251.03,63.65,68.45,54.34,4.63,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2019,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",31457,0,12,155,2,3,89.62,9527.96,19596.9,22856.82,6405.82,2766.42,1480.77,217.3,165.91,15.87,4.55,0,0,0,0,0,0,NA,96.18,5896.36,16914.62,21321.4,7687.59,3857.39,2180.61,417.41,315.04,40.13,22.12,0.66,0.66,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2019,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",2660,0,619,109,27,42,0,1.93,29.59,123.68,149.25,140.61,44.15,16.33,11.06,4.14,2.12,0,0,0,0,0,0,NA,0,9.4,126.94,560.96,854.69,1257.98,640.85,506.63,421.22,237.9,123.61,12.16,11.05,2.6,0.05,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2019,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",2469,0,44,30,4,2,0,863.49,2303.05,1870.29,732.59,263.05,43.63,6.85,5.07,0.51,0,0,0,0,0,0,0,NA,0,720.16,2330.06,2508.77,1236.5,548.56,104.89,19.53,12.68,4.06,1.01,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2019,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",15276,0,606,370,20,44,0,328.93,1611.95,2232.16,1847.99,1775.21,527.89,127.03,93.97,54.74,14.65,0.34,0,0,0,0,0,NA,0,344.29,2466.14,4332.67,5064.56,5763.61,2667.38,1145.9,1147.67,725.82,277.44,75.33,24.39,23.14,19.37,2.16,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2019,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_>=120_0_0_all",10825,0,576,683,16,6,5.64,137.08,667.23,1006.77,704.99,514.04,330.75,97.33,78.52,14.27,8.4,0.24,0.24,0,0,0,0,NA,14.91,172.49,1335.13,2333.78,2954.05,3269.77,2481.08,1376.87,1306.63,460.94,176.03,38.19,46.47,17.14,25.59,0,8.26,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2019,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",34396,0,619,1417,27,53,0,59.45,639.57,2029.47,2064.92,1739.83,523.91,197.47,136.19,52.49,28.31,0.33,0.5,0,0,0,0,NA,0,386.93,4019.31,13593.31,16721.84,19400.11,8138.1,5168.31,4124.8,2190.98,1141.25,136.54,100.78,54.33,7.78,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2019,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",15691,0,75,61,11,4,10.06,5506.01,12815.05,11071.9,4378.94,2926.94,377.59,42.97,19.25,8.91,0.94,0,0,0,0,0,0,NA,2.49,2376.79,7382.08,7672.44,4038.23,3109.63,564.13,82.87,53.53,26.6,3.21,0,0,0,0,0,0,NA,3.14,376.74,393.49,210.35,41.86,19.88,1.05,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2019,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",24194,0,576,415,16,24,18.3,871.06,2915.01,3886.64,1817.74,1109.17,676.4,170.83,136.41,22.2,13.2,0.48,0.48,0,0,0,0,NA,72.63,2410.67,9722.53,13729.05,8366.28,6540.09,4473.45,1924.18,1768.44,585.5,225.26,45.62,55.96,5.05,7.64,0,0.69,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2019,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",14695,0,75,206,11,9,568.72,10699.17,10335.29,6074.88,1541.93,852.42,75.08,4.84,1.14,0,0,0,0,0,0,0,0,NA,444.67,16806.66,19097,11915.2,3261.71,1893.5,185.41,14.68,5.89,2.9,0,0,0,0,0,0,0,NA,0,31.65,150.86,174.07,91.78,67.52,10.02,1.06,0.53,0.53,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2019,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",193684,0,530,3888,18,35,0.59,3339.41,16140.18,17725.68,20868.75,23550.34,9628.83,2940.66,2482.3,549.66,245.35,24.48,0,0,0,0,0,NA,0,5683.34,32391.26,38401.43,57847.98,79555.54,46325.91,28109.41,22212.03,12726.71,4582.32,1654.99,527.67,0,209.56,100.41,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2019,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",4427,0,44,25,4,4,0,683.34,1869.59,1594.62,659.32,251.46,42.93,6.13,3.58,1.02,0,0,0,0,0,0,0,NA,573.45,9023.93,10202.52,5048.1,1620.69,515.19,80.24,11.24,8.18,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2019,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",340363,0,576,5576,16,69,172.55,3877.4,19960.5,30534.16,22816.13,17585.6,11586.77,3742.93,3093.53,619.62,339.85,16.99,17.28,0.02,0.04,0,0,NA,576.39,8592.34,56206.54,92936.35,97603.15,99266.46,73658.79,39712.51,37848.06,13963.42,5154.68,1200.79,1486.8,411.67,617.03,0,233.1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2019,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",31949,0,576,302,16,30,20.29,584.88,2553.03,3651.29,2000.02,1232.46,743.59,175.8,133.55,21.35,12.57,0,0,0,0,0,0,NA,52.89,1051.85,5735.71,9018.05,8665.15,8988.37,6780.17,3935.62,3818.52,1471.73,530.03,125.86,154.11,9.4,14.18,0,0.33,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2019,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",23074,0,62,331,8,9,3368.44,26334.9,14516.51,8313.15,3172.96,2106.23,445.15,49.77,47.82,1.96,0,0,0,0,0,0,0,NA,1385.95,33286.48,30221.84,19178.69,8072.38,5466.08,1163.98,140.56,136.48,4.32,1.38,0.23,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",336956,0,258,1817,13,59,0,14816.83,10061.43,58386.36,94065.12,30947.04,8027.45,2301,536.79,1967.82,0,0,0,0,0,0,0,0,0,1977.3,58191.45,94950.16,144825.53,111706.57,60226.4,22043.51,12144.2,11090.95,2372.81,739.67,709,763.73,0,169.83,279.03,784.4,0,3.74,38.32,71.16,79.93,67.06,42.28,21.57,13.05,3.29,2.81,1.33,0.52,0.38,0.32,0.26,0.15,0.03,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",26127,0,258,83,13,6,0,528.21,453.62,3532.47,7142.13,2386.38,494.79,409.43,104.3,33.85,0,0,0,0,0,0,0,0,0,325.88,3374.46,5791.23,11739.17,12553.31,5530.31,1577.36,554.72,95.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",54345,0,481,886,17,65,0,643.92,735.24,6799.29,8129.68,5067.43,1844.73,1520.09,277.46,208.21,0,0,0,0,0,0,0,0,0,686.17,6757.34,16276.53,42380.75,23207.33,8756.43,5320.42,2624.07,489.64,247.04,181.18,336.57,25.97,0,72.37,67.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",336512,0,548,1478,20,66,0,9040.29,30843.5,42443,26348.53,7658.13,15164.95,9773.3,9309.02,3726.41,799.16,0,0,0,0,0,0,0,0,18061.71,93393.97,119836.22,151685.02,58886.1,34517.21,27224.9,12418.84,7325.86,1930.5,1711.06,1564.8,694.2,0,328.8,244.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,116.24,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",27091,0,157,670,12,21,848.7,7845.32,12660.63,6947.43,6441.03,5589.2,18.21,12.29,0,0,0,0,0,0,0,0,0,0,0,2457.87,26511.99,59935.84,33027.55,8600.91,23.85,36.91,6.03,0,6.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",2772,0,469,41,18,7,0,0,0,45.51,209.97,0,0,0,55.89,23.95,0,0,0,0,0,0,0,0,0,0,90.66,807.63,1513.55,963.56,549.19,353,219.3,127.06,99.2,34.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",23791,0,105,469,9,101,59.87,4652.64,10974.6,15198.66,5267.37,13139.64,1239.67,62.27,0,10.07,0,0,0,0,0,0,0,0,171.51,3047.49,30775.93,33168.66,11105.14,4338.15,515.56,70.81,170.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_>=120_0_0_all",39,0,548,68,20,5,0,0,0.08,0.5,0.29,0.08,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1.6,4.24,11.61,19.65,10.37,6.01,5.18,1.39,1.03,0.31,0.26,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",980,0,469,42,18,5,0,0,18.15,57.95,32.22,7.62,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,45.43,177.56,433.99,330.87,215.66,152.74,112.39,69.76,29.88,27.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",41176,0,157,452,12,138,124.77,1922.01,13852.25,21500.02,22335.53,23369.35,4.99,0,0,169.79,0,0,0,0,0,0,0,0,0,221.9,12540.63,49646.38,38288.5,9668.69,144.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",12689,0,105,37,9,6,0,2484.01,7509.67,10800.72,2594.06,7425.82,0,0,0,0,0,0,0,0,0,0,0,0,0,2384.44,20810.12,19840.62,7221.44,366.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",29304,0,469,1140,18,63,0,79.51,1964.28,4414.27,2385.77,1255.26,302.53,114.97,61.88,102.8,49.06,87.08,2.91,1.72,1.23,0.41,0.48,0,0,0,2915.7,16345.85,21861.52,10688.78,4790.31,2455.79,1697.53,446.14,499.34,153.89,0,49.92,0,0,26.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0.52,0,0,0.16,0.15,0.21,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",167065,0,481,2523,17,25,0,1662.66,3443.21,21182.14,23397.95,17276.72,6178.04,6062.26,983.15,452.84,17.4,9.17,2.26,3.69,1.47,1.89,1.16,0,27.12,2941.26,21590.92,45969.97,114894.2,62767.07,27814.06,18293.21,9508.27,1327.83,817.44,410.38,948.98,1552.37,0,391.27,274.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",21928,0,548,103,20,6,0,129.4,1700.63,2939.3,2388.98,1082.64,1155.81,1276.55,1449.6,337.98,59.84,0,0,0,0,0,0,0,0,777.21,3488.99,5363.66,7574.47,3810.93,2713.58,2069.67,599.02,429.2,206.05,105.47,51.08,115.14,0,61.54,70.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,49.86,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",15859,0,25,35,8,26,0,2227.08,6921.71,8711.21,1677.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23361.88,13025.1,13138.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",174901,0,469,3565,18,112,0,412.12,9124.96,26118.17,20969.69,11662.85,1750.77,1464.61,597.35,1259.63,3.96,847.93,0.8,0.39,0.24,0.23,0,0,0,0,5930.38,38329,76205.03,48154.68,30412.24,22176.67,16394.26,5859.46,5742.27,3008.65,0,926.85,0,89.76,436.69,869.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0.06,128.03,0,0,0,0.35,60.38,121.04,17.09,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",30052,0,481,41,17,2,0,308.14,1100.51,8107.09,5599.76,3593.16,0,0,0,0,0,0,0,0,0,0,0,0,0,513.3,9073.16,19050.71,41696.84,11687.2,922.01,1427.46,368.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",10845,0,481,63,17,6,0,112.05,52.22,834.1,1720.84,1481.83,959,729.17,151.21,63.17,0,0,0,0,0,0,0,0,0,20.66,381.01,1473.03,5455.04,3864.64,2432.34,1430.53,569.13,145.75,38.96,0,0,93.98,0,61.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",4752,0,55,62,8,25,0,4749.49,5843.15,3286.59,1792.69,225.5,0,0,0,0,0,0,0,0,0,0,0,0,450.99,2310.39,3094.92,4586.95,380.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
