"Stock","Country","Year","CatchCategory","ReportingCategory","CATONRaisedOrImported","MisreportedArea","Area","Season","SeasonType","Fleet","CATON","Effort","UnitEffort","OfficialLandings","SampledOrEstimated","Sex","AgeOrLength","AgeOrLengthType","CANUM","WECA","LECA","SampledCatch","No..of.Length.Samples","No..of.Length.Measured","No..of.Age.Samples","No..Age.Readings"
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Male",3,"Age",0.15,268.31,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Female",3,"Age",0.83,292.02,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Undetermined",3,"Age",0.05,301.04,103.99,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Male",4,"Age",0.08,286.55,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Female",4,"Age",0.49,313.69,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Undetermined",4,"Age",0.05,330.96,80.96,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Male",5,"Age",0.03,331.25,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Female",5,"Age",0.21,382.34,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Undetermined",5,"Age",0.03,406.81,37.4,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Male",6,"Age",0.02,361.94,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Female",6,"Age",0.14,438.16,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Undetermined",6,"Age",0.01,506.53,NA,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Male",7,"Age",0.01,407.39,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Female",7,"Age",0.11,561.84,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Undetermined",7,"Age",0.02,588.85,NA,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Male",8,"Age",0.01,463.81,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Female",8,"Age",0.09,706.04,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Undetermined",8,"Age",0.01,754.27,87.88,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Male",9,"Age",0,492.5,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Female",9,"Age",0.04,779.13,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Undetermined",9,"Age",0.01,917.93,130.94,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Male",10,"Age",0,560.34,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Female",10,"Age",0.03,931.35,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Undetermined",10,"Age",0.01,1063.56,NA,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Male",11,"Age",0,623.16,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Female",11,"Age",0.02,1076.46,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Undetermined",11,"Age",0,1247.36,NA,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Male",12,"Age",0,571.95,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Female",12,"Age",0.01,1092.78,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Undetermined",12,"Age",0,1244.83,NA,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Male",13,"Age",0,864.78,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Female",13,"Age",0,1253.15,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Undetermined",13,"Age",0,1474.89,NA,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Male",14,"Age",0,813.58,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Female",14,"Age",0,1351.65,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Undetermined",14,"Age",0,1634.55,NA,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Male",15,"Age",0,1265.12,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Female",15,"Age",0,1535.14,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Male",16,"Age",0,1675.18,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","OTM_SPF_32-69_0_0_all",1,79443,"kWd",0,"Estimated_Distribution","Female",16,"Age",0,1646.69,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Undetermined",0,"Age",0,62.7,174.59,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Male",1,"Age",0,142.68,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Female",1,"Age",0,159.94,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Undetermined",1,"Age",0.16,144,230,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Male",2,"Age",3.23,230.93,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Female",2,"Age",13.26,254.6,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Undetermined",2,"Age",1.05,245.1,91.48,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Male",3,"Age",16.1,268.31,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Female",3,"Age",86.4,292.02,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Undetermined",3,"Age",5.36,301.04,103.99,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Male",4,"Age",8.64,286.55,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Female",4,"Age",50.51,313.69,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Undetermined",4,"Age",5.04,330.96,80.96,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Male",5,"Age",3.11,331.25,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Female",5,"Age",21.96,382.34,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Undetermined",5,"Age",2.71,406.81,37.4,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Male",6,"Age",1.81,361.94,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Female",6,"Age",14.7,438.16,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Undetermined",6,"Age",1.46,506.53,NA,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Male",7,"Age",1.08,407.39,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Female",7,"Age",11.59,561.84,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Undetermined",7,"Age",1.76,588.85,NA,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Male",8,"Age",0.58,463.81,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Female",8,"Age",9.3,706.04,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Undetermined",8,"Age",1.27,754.27,87.88,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Male",9,"Age",0.24,492.5,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Female",9,"Age",4.4,779.13,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Undetermined",9,"Age",1.12,917.93,130.94,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Male",10,"Age",0.09,560.34,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Female",10,"Age",2.97,931.35,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Undetermined",10,"Age",0.52,1063.56,NA,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Male",11,"Age",0.05,623.16,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Female",11,"Age",2.39,1076.46,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Undetermined",11,"Age",0.5,1247.36,NA,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Male",12,"Age",0.02,571.95,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Female",12,"Age",1.12,1092.78,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Undetermined",12,"Age",0.37,1244.83,NA,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Male",13,"Age",0,864.78,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Female",13,"Age",0.34,1253.15,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Undetermined",13,"Age",0.12,1474.89,NA,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Male",14,"Age",0,813.58,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Female",14,"Age",0.21,1351.65,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Undetermined",14,"Age",0.11,1634.55,NA,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Male",15,"Age",0,1265.12,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Female",15,"Age",0.11,1535.14,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Male",16,"Age",0,1675.18,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",104,16947,"kWd",0,"Estimated_Distribution","Female",16,"Age",0.02,1646.69,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",45.75,16947,"kWd",NA,"Estimated_Distribution","Male",1,"Age",3.38,95.61,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",45.75,16947,"kWd",NA,"Estimated_Distribution","Female",1,"Age",0.98,101.25,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",45.75,16947,"kWd",NA,"Estimated_Distribution","Male",2,"Age",61.07,128.22,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",45.75,16947,"kWd",NA,"Estimated_Distribution","Female",2,"Age",41.86,146.35,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",45.75,16947,"kWd",NA,"Estimated_Distribution","Undetermined",2,"Age",0.18,117.11,NA,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",45.75,16947,"kWd",NA,"Estimated_Distribution","Male",3,"Age",72.94,141.54,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",45.75,16947,"kWd",NA,"Estimated_Distribution","Female",3,"Age",73.68,159.35,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",45.75,16947,"kWd",NA,"Estimated_Distribution","Undetermined",3,"Age",0.89,132.42,NA,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",45.75,16947,"kWd",NA,"Estimated_Distribution","Male",4,"Age",19,146.96,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",45.75,16947,"kWd",NA,"Estimated_Distribution","Female",4,"Age",24.78,162.04,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",45.75,16947,"kWd",NA,"Estimated_Distribution","Undetermined",4,"Age",0.67,144.45,NA,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",45.75,16947,"kWd",NA,"Estimated_Distribution","Male",5,"Age",2.2,160.15,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",45.75,16947,"kWd",NA,"Estimated_Distribution","Female",5,"Age",3.67,173.04,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",45.75,16947,"kWd",NA,"Estimated_Distribution","Undetermined",5,"Age",0.27,155.05,NA,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",45.75,16947,"kWd",NA,"Estimated_Distribution","Male",6,"Age",0.67,169.97,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",45.75,16947,"kWd",NA,"Estimated_Distribution","Female",6,"Age",1.2,180.98,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2021,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"27.7.e","1","Quarter","SSC_DEF_All_0_0_All",45.75,16947,"kWd",NA,"Estimated_Distribution","Undetermined",6,"Age",0.01,181.39,NA,0,0,0,0,0
